WnvPresent,WeekofYear,Sunrise,CULEX PIPIENS,Month,CULEX RESTUANS,DewPoint,WetBulb,Tmin,Longitude,Sunset,Tavg,Depart,Cool,FG,Heat,year,Tmax,BR,ResultSpeed,Station,TSRA,VCTS,CULEX TERRITANS,Latitude,AvgSpeed,HZ,RA,TS,CULEX SALINARIUS,StnPressure,CULEX PIPIENS/RESTUANS,SeaLevel,CULEX TARSALIS,PrecipTotal,ResultDir,DZ,CULEX ERRATICUS,MIFG
1,38,530,0,9,0,56,62.0,59,-87.707973,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.682587,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.707973,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.682587,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.694991,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.857402,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.70373599999999,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.704336,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.70373599999999,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.704336,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.679447,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.801179,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.679447,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.801179,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.703047,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.77166,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.703047,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.77166,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.60088,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.773215,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.60088,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.773215,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.60088,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.773215,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.562889,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.766202,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.612922,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.754676,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.62779599999999,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.821582,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.642984,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.803423,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.642984,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.803423,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.736812,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.798697,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.736812,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.798697,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.726549,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.82561,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.726549,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.82561,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.726549,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.82561,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.599862,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.673408,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.599862,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.673408,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.599862,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.673408,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.585413,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.726465000000005,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.585413,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.726465000000005,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.559308,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.678618,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.559308,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.678618,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.559308,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.678618,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.546587,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.740641,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.546587,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.740641,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.535198,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.680946,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.535198,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.680946,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.56566600000001,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.704572,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.56566600000001,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.704572,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.605294,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.750498,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.605294,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.750498,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.53869300000001,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.659112,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.731435,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.743402,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.731435,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.743402,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,1,56,62.0,59,-87.731435,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.743402,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,1,9,0,56,62.0,59,-87.731435,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.743402,2.7,0,0,0,0,29.4,0,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.60096300000001,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.728495,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,530,0,9,0,56,62.0,59,-87.63981700000001,1805,72.0,0.0,7.0,0,0.0,2009,84,0,1.1,2,0,0,0,41.753411,2.7,0,0,0,0,29.4,1,30.05,0,0.0,13,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.800991,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.95469,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.800991,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.95469,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.65449100000001,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.891118,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.65449100000001,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.891118,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.655232,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.896282,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.632085,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.921965,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.632085,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.921965,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.632085,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.921965,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.68776899999999,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,42.01743,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.832763,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.944869,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.832763,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.944869,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.81150600000001,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,42.011601,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.81150600000001,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,42.011601,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.81150600000001,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,42.011601,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.689778,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.986921,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.701431,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.906638,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.701431,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.906638,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.700117,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.932094,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.700117,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.932094,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.700117,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.932094,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.800515,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.916265,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.800515,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.916265,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.800515,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.916265,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.730698,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.948167,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.730698,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.948167,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.69181,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.963976,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.757639,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.964242,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.757639,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.964242,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.757639,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,1,41.964242,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.77792099999999,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,42.008314,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.747113,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.991429,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.747113,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.991429,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.747113,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.991429,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.785288,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.923738,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.785288,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.923738,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.785288,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.923738,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.716788,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.89923,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.794896,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.94016,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.794896,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.94016,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.68826700000001,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.903002,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.68826700000001,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.903002,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.777189,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.960616,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.777189,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.960616,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.726737,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.911824,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.726737,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.911824,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.726737,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.911824,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.862995,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.992478000000006,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.890615,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.974689,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.890615,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.974689,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.890615,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.974689,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.890615,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.974689,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.890615,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.974689,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.890615,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.974689,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.890615,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.974689,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.930995,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.957799,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.930995,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.957799,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.746381,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.925198,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.805059,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.973845,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.805059,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.973845,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.805059,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.973845,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.67145699999999,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.947227000000005,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.67145699999999,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.947227000000005,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.756155,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.904194,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,1,9,0,52,56.0,50,-87.756155,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.904194,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,52,56.0,50,-87.72505699999999,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.951866,4.2,0,0,0,0,29.45,1,30.18,0,0.0,5,0,0,0
0,38,533,0,9,1,52,56.0,50,-87.72505699999999,1758,61.0,-3.0,0.0,0,4.0,2009,72,0,3.4,1,0,0,0,41.951866,4.2,0,0,0,0,29.45,0,30.18,0,0.0,5,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.654224,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.867108,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
0,38,533,0,9,1,51,57.0,54,-87.654224,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.867108,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,1,9,0,51,57.0,54,-87.654224,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.867108,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.666014,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.720848,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.649642,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.732984,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
0,38,533,0,9,1,51,57.0,54,-87.649642,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.732984,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,1,9,0,51,57.0,54,-87.64997,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.723195,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.666901,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.868077,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
0,38,533,0,9,1,51,57.0,54,-87.666901,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.868077,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.72460799999999,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.662014,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
0,38,533,1,9,0,51,57.0,54,-87.72460799999999,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.662014,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.629798,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.878114,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.716277,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.846075,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
0,38,533,0,9,1,51,57.0,54,-87.716277,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.846075,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,1,9,0,51,57.0,54,-87.716277,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.846075,5.4,0,0,0,0,29.51,0,30.17,0,0.0,8,0,0,0
0,38,533,0,9,0,51,57.0,54,-87.707973,1758,63.0,0.0,0.0,0,2.0,2009,71,0,4.5,2,0,0,0,41.682587,5.4,0,0,0,0,29.51,1,30.17,0,0.0,8,0,0,0
