Date,Species,Street,Trap,Latitude,Longitude,NumMosquitos,WnvPresent,CULEX ERRATICUS,CULEX PIPIENS,CULEX PIPIENS/RESTUANS,CULEX RESTUANS,CULEX SALINARIUS,CULEX TARSALIS,CULEX TERRITANS,Station
2009-09-17,CULEX RESTUANS, N CANNON DR,T054,41.921965,-87.632085,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W 95TH ST,T094,41.720848,-87.666014,1,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, N OAKLEY AVE,T148,42.01743,-87.68776899999999,7,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, S CARPENTER ST,T159,41.732984,-87.649642,9,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S CARPENTER ST,T159,41.732984,-87.649642,1,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,T011,41.944869,-87.832763,11,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS, N PITTSBURGH AVE,T011,41.944869,-87.832763,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N OKETO AVE,T016,42.011601,-87.81150600000001,9,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N OKETO AVE,T016,42.011601,-87.81150600000001,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS, N OKETO AVE,T016,42.011601,-87.81150600000001,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N WESTERN AVE,T028,41.986921,-87.689778,2,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,T033,41.906638,-87.701431,4,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS, N HUMBOLDT DR,T033,41.906638,-87.701431,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS, S VINCENNES,T089,41.723195000000004,-87.64997,3,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T090,41.868077,-87.666901,39,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S ASHLAND AVE,T090,41.868077,-87.666901,6,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, W 127TH PL,T135,41.662014,-87.72460799999999,3,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS, W 127TH PL,T135,41.662014,-87.72460799999999,3,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, N ASHLAND AVE OVERPASS,T145,41.878114000000004,-87.629798,2,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, N FRANCISCO AVE,T147,41.932094,-87.700117,1,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N FRANCISCO AVE,T147,41.932094,-87.700117,2,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS, N FRANCISCO AVE,T147,41.932094,-87.700117,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,16,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,6,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,7,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, S MILLARD AVE,T152,41.846075,-87.716277,19,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S MILLARD AVE,T152,41.846075,-87.716277,3,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, S MILLARD AVE,T152,41.846075,-87.716277,2,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, W 116TH ST,T158,41.682587,-87.707973,5,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, N KEDVALE AVE,T218,41.948167,-87.730698,11,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N KEDVALE AVE,T218,41.948167,-87.730698,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N CAMPBELL AVE,T220,41.963976,-87.69181,4,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX TERRITANS, N MILWAUKEE AVE,T003,41.964242,-87.757639,1,0,0,0,0,0,0,0,1,1
2009-09-17,CULEX PIPIENS/RESTUANS, N MOSELL AVE,T008,42.008314,-87.77792099999999,6,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N LEMONT AVE,T012,41.991429,-87.747113,5,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N LEMONT AVE,T012,41.991429,-87.747113,2,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS, N LEMONT AVE,T012,41.991429,-87.747113,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, S CALIFORNIA,T047,41.868142,-87.696269,1,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S CALIFORNIA,T047,41.868142,-87.696269,3,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,6,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,3,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS, W FULLERTON AVE,T013,41.923738,-87.785288,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N RUTHERFORD AVE,T144,41.94016,-87.794896,8,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N RUTHERFORD AVE,T144,41.94016,-87.794896,3,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,2,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,5,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W MONTROSE DR,T017,41.960615999999995,-87.777189,1,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, W MONTROSE DR,T017,41.960615999999995,-87.777189,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W 104TH ST,T095,41.704336,-87.70373599999999,6,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, N PULASKI RD,T039,41.911823999999996,-87.726737,2,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N PULASKI RD,T039,41.911823999999996,-87.726737,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS, N PULASKI RD,T039,41.911823999999996,-87.726737,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W 51ST ST,T061,41.801179,-87.679447,12,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, W 51ST ST,T062,41.800737,-87.71188000000001,1,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,T066,41.77166,-87.703047,11,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S KEDZIE AVE,T066,41.77166,-87.703047,2,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, W 69TH ST,T069,41.768388,-87.678649,2,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, E 67TH ST,T073,41.773215,-87.60088,13,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, E 67TH ST,T073,41.773215,-87.60088,3,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, E 67TH ST,T073,41.773215,-87.60088,1,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T074,41.822536,-87.66634300000001,3,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS, S ASHLAND AVE,T074,41.822536,-87.66634300000001,1,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S SOUTH SHORE DR,T079,41.766202,-87.562889,1,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, S CHICAGO AVE,T083,41.754292,-87.590773,1,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S KOLMAR,T114,41.798697,-87.736812,5,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS, W 64TH ST,T155,41.776156,-87.778927,1,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S PULASKI RD,T063,41.82561,-87.726549,8,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S PULASKI RD,T063,41.82561,-87.726549,2,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,2,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,1,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S TORRENCE AVE,T200,41.678618,-87.559308,17,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S TORRENCE AVE,T200,41.678618,-87.559308,4,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, S TORRENCE AVE,T200,41.678618,-87.559308,6,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S BRANDON,T209,41.740641,-87.546587,8,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S BRANDON,T209,41.740641,-87.546587,2,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, S BRANDON,T209,41.740641,-87.546587,2,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX RESTUANS, E 118TH ST,T212,41.680946,-87.535198,1,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, E 118TH ST,T212,41.680946,-87.535198,1,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, E 105TH ST,T128,41.704572,-87.56566600000001,17,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS, E 105TH ST,T128,41.704572,-87.56566600000001,2,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S COTTAGE GROVE,T102,41.750498,-87.605294,5,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S COTTAGE GROVE,T102,41.750498,-87.605294,1,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, S COTTAGE GROVE,T102,41.750498,-87.605294,1,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, E 130TH ST,T221,41.659112,-87.53869300000001,4,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, W HIGGINS RD,T009,41.992478000000006,-87.862995,1,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,39,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,7,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,3,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,2,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS, W OHARE AIRPORT,T900,41.974689,-87.890615,4,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W OHARE,T903,41.957799,-87.930995,4,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W OHARE,T903,41.957799,-87.930995,2,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, W MONTANA ST,T222,41.925197999999995,-87.746381,8,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,18,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,14,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS, N MONT CLARE AVE,T223,41.973845000000004,-87.805059,1,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, S KOSTNER AVE,T225,41.743402,-87.731435,50,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, S KOSTNER AVE,T225,41.743402,-87.731435,45,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, S KOSTNER AVE,T225,41.743402,-87.731435,3,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, E 91ST PL,T227,41.728495,-87.60096300000001,7,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX RESTUANS, E 91ST PL,T227,41.728495,-87.60096300000001,1,0,0,0,0,1,0,0,0,2
2009-09-17,CULEX PIPIENS, E 91ST PL,T227,41.728495,-87.60096300000001,3,0,0,1,0,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, W ADDISON ST,T224,41.947227000000005,-87.67145699999999,2,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, W ADDISON ST,T224,41.947227000000005,-87.67145699999999,1,0,0,0,0,1,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, S WALLACE ST,T229,41.753411,-87.63981700000001,4,0,0,0,1,0,0,0,0,2
2009-09-17,CULEX PIPIENS/RESTUANS, N LARAMIE AVE,T230,41.904194,-87.756155,2,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX PIPIENS, N LARAMIE AVE,T230,41.904194,-87.756155,2,0,0,1,0,0,0,0,0,1
2009-09-17,CULEX PIPIENS/RESTUANS, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,10,0,0,0,1,0,0,0,0,1
2009-09-17,CULEX RESTUANS, N SPRINGFIELD AVE,T228,41.951865999999995,-87.72505699999999,5,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N OAK PARK AVE,T002,41.95469,-87.800991,27,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, N OAK PARK AVE,T002,41.95469,-87.800991,1,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS, N OAK PARK AVE,T002,41.95469,-87.800991,1,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, W GRAND AVE,T046,41.891118,-87.65449100000001,3,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, W ROOSEVELT,T048,41.867108,-87.654224,23,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX RESTUANS, W ROOSEVELT,T048,41.867108,-87.654224,10,0,0,0,0,1,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W CHICAGO,T049,41.896282,-87.655232,3,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N CANNON DR,T054,41.921965,-87.632085,4,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N CANNON DR,T054,41.921965,-87.632085,12,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, N CANNON DR,T054,41.921965,-87.632085,1,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, W 95TH ST,T094,41.720848,-87.666014,2,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, W 95TH ST,T094,41.720848,-87.666014,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, N OAKLEY AVE,T148,42.01743,-87.68776899999999,4,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N LONG AVE,T153,41.907645,-87.760886,3,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, S CARPENTER ST,T159,41.732984,-87.649642,7,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX RESTUANS, S CARPENTER ST,T159,41.732984,-87.649642,2,0,0,0,0,1,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, N PITTSBURGH AVE,T011,41.944869,-87.832763,4,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, N PITTSBURGH AVE,T011,41.944869,-87.832763,1,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N OKETO AVE,T016,42.011601,-87.81150600000001,3,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS, N OKETO AVE,T016,42.011601,-87.81150600000001,1,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N WESTERN AVE,T028,41.986921,-87.689778,2,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, S CENTRAL AVE,T031,41.801497999999995,-87.763416,30,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX RESTUANS, S CENTRAL AVE,T031,41.801497999999995,-87.763416,4,0,0,0,0,1,0,0,0,2
2009-09-25,CULEX PIPIENS, S CENTRAL AVE,T031,41.801497999999995,-87.763416,4,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, N HUMBOLDT DR,T033,41.906638,-87.701431,23,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS, N HUMBOLDT DR,T033,41.906638,-87.701431,1,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T090,41.868077,-87.666901,29,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, S ASHLAND AVE,T090,41.868077,-87.666901,4,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W 127TH PL,T135,41.662014,-87.72460799999999,5,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, N FRANCISCO AVE,T147,41.932094,-87.700117,6,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,16,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS,  W ARMITAGE AVENUE,T151,41.916265,-87.800515,2,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, S MILLARD AVE,T152,41.846075,-87.716277,8,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, S MILLARD AVE,T152,41.846075,-87.716277,2,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W 116TH ST,T158,41.682587,-87.707973,3,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, N KEDVALE AVE,T218,41.948167,-87.730698,10,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS, N KEDVALE AVE,T218,41.948167,-87.730698,3,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N CAMPBELL AVE,T220,41.963976,-87.69181,48,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, N CAMPBELL AVE,T220,41.963976,-87.69181,8,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS, N CAMPBELL AVE,T220,41.963976,-87.69181,9,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N MILWAUKEE AVE,T003,41.964242,-87.757639,6,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS, N MILWAUKEE AVE,T003,41.964242,-87.757639,3,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N MOSELL AVE,T008,42.008314,-87.77792099999999,1,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N LEMONT AVE,T012,41.991429,-87.747113,5,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, N LEMONT AVE,T012,41.991429,-87.747113,3,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, W 18TH ST,T043,41.857402,-87.694991,5,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S CALIFORNIA,T047,41.868142,-87.696269,2,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX RESTUANS, S CALIFORNIA,T047,41.868142,-87.696269,1,0,0,0,0,1,0,0,0,2
2009-09-25,CULEX PIPIENS, S CALIFORNIA,T047,41.868142,-87.696269,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,5,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, W FULLERTON AVE,T013,41.923738,-87.785288,1,1,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N CENTRAL PARK DR,T030,41.899229999999996,-87.716788,2,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, N RUTHERFORD AVE,T144,41.94016,-87.794896,10,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,14,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,1,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS, S ARTESIAN AVE,T160,41.903002,-87.68826700000001,1,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX RESTUANS, W MONTROSE DR,T017,41.960615999999995,-87.777189,1,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, W 104TH ST,T095,41.704336,-87.70373599999999,2,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, W 104TH ST,T095,41.704336,-87.70373599999999,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, N PULASKI RD,T039,41.911823999999996,-87.726737,4,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX PIPIENS, N PULASKI RD,T039,41.911823999999996,-87.726737,1,0,0,1,0,0,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, W 51ST ST,T061,41.801179,-87.679447,1,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W 51ST ST,T062,41.800737,-87.71188000000001,1,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W 63RD ST,T065,41.778296999999995,-87.752411,4,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S KEDZIE AVE,T066,41.77166,-87.703047,2,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, S KEDZIE AVE,T066,41.77166,-87.703047,2,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, E 67TH ST,T073,41.773215,-87.60088,5,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, E 67TH ST,T073,41.773215,-87.60088,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S ASHLAND AVE,T074,41.822536,-87.66634300000001,1,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S EBERHART AVE,T080,41.754676,-87.612922,1,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S UNION AVE,T082,41.803422999999995,-87.642984,4,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX TARSALIS, S UNION AVE,T082,41.803422999999995,-87.642984,1,0,0,0,0,0,0,1,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S KOLMAR,T114,41.798697,-87.736812,1,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W 64TH ST,T155,41.776156,-87.778927,3,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, W 64TH ST,T155,41.776156,-87.778927,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS, S PULASKI RD,T063,41.82561,-87.726549,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S DOTY AVE,T115,41.673408,-87.599862,3,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, S DOTY AVE,T115,41.673408,-87.599862,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX SALINARIUS, S DOTY AVE,T115,41.673408,-87.599862,2,0,0,0,0,0,1,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S STONY ISLAND AVE,T138,41.726465000000005,-87.585413,3,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S TORRENCE AVE,T200,41.678618,-87.559308,24,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX RESTUANS, S TORRENCE AVE,T200,41.678618,-87.559308,1,0,0,0,0,1,0,0,0,2
2009-09-25,CULEX PIPIENS, S TORRENCE AVE,T200,41.678618,-87.559308,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S BRANDON,T209,41.740641,-87.546587,3,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, E 118TH ST,T212,41.680946,-87.535198,2,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, E 105TH ST,T128,41.704572,-87.56566600000001,1,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, S COTTAGE GROVE,T102,41.750498,-87.605294,6,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, E 130TH ST,T221,41.659112,-87.53869300000001,6,0,0,0,1,0,0,0,0,2
2009-09-25,CULEX PIPIENS, E 130TH ST,T221,41.659112,-87.53869300000001,2,0,0,1,0,0,0,0,0,2
2009-09-25,CULEX PIPIENS/RESTUANS, W HIGGINS RD,T009,41.992478000000006,-87.862995,1,0,0,0,1,0,0,0,0,1
2009-09-25,CULEX RESTUANS, W HIGGINS RD,T009,41.992478000000006,-87.862995,1,0,0,0,0,1,0,0,0,1
2009-09-25,CULEX PIPIENS/RESTUANS, W OHARE AIRPORT,T900,41.974689,-87.890615,1,0,0,0,1,0,0,0,0,1
