WnvPresent,WeekofYear,Sunrise,CULEX PIPIENS,Month,CULEX RESTUANS,DewPoint,Longitude,Tavg,year,ResultSpeed,Station,CULEX TERRITANS,Latitude,CULEX SALINARIUS,StnPressure,CULEX PIPIENS/RESTUANS,CULEX TARSALIS,PrecipTotal,ResultDir,CULEX ERRATICUS,Rela_Humidity,Daylight_Hours
0,25,417,0,6,1,56,-87.800515,64.0,2011,9.4,1,0,41.916265,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.730698,64.0,2011,9.4,1,0,41.948167,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.69181,64.0,2011,9.4,1,0,41.963976,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.69181,64.0,2011,9.4,1,0,41.963976,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.757639,64.0,2011,9.4,1,0,41.964242,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.757639,64.0,2011,9.4,1,0,41.964242,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.77792099999999,64.0,2011,9.4,1,0,42.008314,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.77792099999999,64.0,2011,9.4,1,0,42.008314,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.77792099999999,64.0,2011,9.4,1,0,42.008314,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.77792099999999,64.0,2011,9.4,1,0,42.008314,1,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.785288,64.0,2011,9.4,1,0,41.923738,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.794896,64.0,2011,9.4,1,0,41.94016,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.794896,64.0,2011,9.4,1,0,41.94016,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.68826700000001,64.0,2011,9.4,1,0,41.903002,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.68826700000001,64.0,2011,9.4,1,0,41.903002,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.777189,64.0,2011,9.4,1,0,41.960616,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.726737,64.0,2011,9.4,1,0,41.911824,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.728492,64.0,2011,9.4,1,0,41.984809000000006,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.862995,64.0,2011,9.4,1,0,41.992478000000006,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,1,6,0,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,1,6,0,56,-87.890615,64.0,2011,9.4,1,0,41.974689,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,1,56,-87.67145699999999,64.0,2011,9.4,1,0,41.947227000000005,0,29.08,0,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.756155,64.0,2011,9.4,1,0,41.904194,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,56,-87.66805500000001,64.0,2011,9.4,1,0,41.912563,0,29.08,1,0,0.0,29,0,76.32996409096954,15.14
0,25,417,0,6,0,55,-87.649642,64.0,2011,8.5,2,0,41.732984,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.64997,64.0,2011,8.5,2,0,41.723195,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.64997,64.0,2011,8.5,2,0,41.723195,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.72460799999999,64.0,2011,8.5,2,0,41.662014,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.629798,64.0,2011,8.5,2,0,41.878114,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.629798,64.0,2011,8.5,2,0,41.878114,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.716277,64.0,2011,8.5,2,0,41.846075,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.707973,64.0,2011,8.5,2,0,41.682587,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.696269,64.0,2011,8.5,2,0,41.868142,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.696269,64.0,2011,8.5,2,0,41.868142,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.70373599999999,64.0,2011,8.5,2,0,41.704336,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.70373599999999,64.0,2011,8.5,2,0,41.704336,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.679447,64.0,2011,8.5,2,0,41.801179,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.71188000000001,64.0,2011,8.5,2,0,41.800737,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.752411,64.0,2011,8.5,2,0,41.778297,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.703047,64.0,2011,8.5,2,0,41.77166,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.678649,64.0,2011,8.5,2,0,41.768388,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.60088,64.0,2011,8.5,2,0,41.773215,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.60088,64.0,2011,8.5,2,0,41.773215,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.66634300000001,64.0,2011,8.5,2,0,41.822536,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.586427,64.0,2011,8.5,2,0,41.778748,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.612922,64.0,2011,8.5,2,0,41.754676,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.612922,64.0,2011,8.5,2,0,41.754676,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.62779599999999,64.0,2011,8.5,2,0,41.821582,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.642984,64.0,2011,8.5,2,0,41.803423,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.736812,64.0,2011,8.5,2,0,41.798697,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.736812,64.0,2011,8.5,2,0,41.798697,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.778927,64.0,2011,8.5,2,0,41.776156,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.778927,64.0,2011,8.5,2,0,41.776156,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.726549,64.0,2011,8.5,2,0,41.82561,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.726549,64.0,2011,8.5,2,0,41.82561,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.599862,64.0,2011,8.5,2,0,41.673408,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.599862,64.0,2011,8.5,2,0,41.673408,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.585413,64.0,2011,8.5,2,0,41.726465000000005,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.559308,64.0,2011,8.5,2,0,41.678618,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.559308,64.0,2011,8.5,2,0,41.678618,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.56566600000001,64.0,2011,8.5,2,0,41.704572,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.56566600000001,64.0,2011,8.5,2,0,41.704572,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.53869300000001,64.0,2011,8.5,2,0,41.659112,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.60096300000001,64.0,2011,8.5,2,0,41.728495,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.654234,64.0,2011,8.5,2,0,41.793818,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.654234,64.0,2011,8.5,2,0,41.793818,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.742302,64.0,2011,8.5,2,0,41.763733,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,0,55,-87.627096,64.0,2011,8.5,2,0,41.776428,0,29.13,1,0,0.0,29,0,73.31205291687031,15.14
0,25,417,0,6,1,55,-87.627096,64.0,2011,8.5,2,0,41.776428,0,29.13,0,0,0.0,29,0,73.31205291687031,15.14
0,26,419,0,6,0,62,-87.800991,74.0,2011,8.2,1,0,41.95469,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.800991,74.0,2011,8.2,1,0,41.95469,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.65449100000001,74.0,2011,8.2,1,0,41.891118,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.632085,74.0,2011,8.2,1,0,41.921965,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.68776899999999,74.0,2011,8.2,1,0,42.01743,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.832763,74.0,2011,8.2,1,0,41.944869,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.832763,74.0,2011,8.2,1,0,41.944869,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.689778,74.0,2011,8.2,1,0,41.986921,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.701431,74.0,2011,8.2,1,0,41.906638,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.700117,74.0,2011,8.2,1,0,41.932094,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.700117,74.0,2011,8.2,1,0,41.932094,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.800515,74.0,2011,8.2,1,0,41.916265,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.800515,74.0,2011,8.2,1,0,41.916265,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.730698,74.0,2011,8.2,1,0,41.948167,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.757639,74.0,2011,8.2,1,0,41.964242,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.757639,74.0,2011,8.2,1,0,41.964242,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.77792099999999,74.0,2011,8.2,1,0,42.008314,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.747113,74.0,2011,8.2,1,0,41.991429,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.68826700000001,74.0,2011,8.2,1,0,41.903002,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.68826700000001,74.0,2011,8.2,1,1,41.903002,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.726737,74.0,2011,8.2,1,0,41.911824,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.728492,74.0,2011,8.2,1,0,41.984809000000006,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.728492,74.0,2011,8.2,1,0,41.984809000000006,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.728492,74.0,2011,8.2,1,1,41.984809000000006,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.862995,74.0,2011,8.2,1,0,41.992478000000006,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.890615,74.0,2011,8.2,1,0,41.974689,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.930995,74.0,2011,8.2,1,0,41.957799,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.930995,74.0,2011,8.2,1,0,41.957799,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,1,6,0,62,-87.930995,74.0,2011,8.2,1,0,41.957799,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.746381,74.0,2011,8.2,1,1,41.925198,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,62,-87.67145699999999,74.0,2011,8.2,1,0,41.947227000000005,0,29.28,1,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.67145699999999,74.0,2011,8.2,1,0,41.947227000000005,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.756155,74.0,2011,8.2,1,0,41.904194,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,1,62,-87.66805500000001,74.0,2011,8.2,1,0,41.912563,0,29.28,0,0,0.0001,17,0,73.30358314739468,15.12
0,26,419,0,6,0,61,-87.654224,78.0,2011,9.2,2,0,41.867108,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.654224,78.0,2011,9.2,2,0,41.867108,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.666014,78.0,2011,9.2,2,0,41.720848,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.666014,78.0,2011,9.2,2,0,41.720848,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.666014,78.0,2011,9.2,2,1,41.720848,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.649642,78.0,2011,9.2,2,0,41.732984,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.649642,78.0,2011,9.2,2,0,41.732984,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.763416,78.0,2011,9.2,2,0,41.801498,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.763416,78.0,2011,9.2,2,1,41.801498,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.64997,78.0,2011,9.2,2,0,41.723195,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.64997,78.0,2011,9.2,2,0,41.723195,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.666901,78.0,2011,9.2,2,0,41.868077,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.666901,78.0,2011,9.2,2,0,41.868077,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.666901,78.0,2011,9.2,2,0,41.868077,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.666901,78.0,2011,9.2,2,0,41.868077,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,1,6,0,61,-87.666901,78.0,2011,9.2,2,0,41.868077,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.72460799999999,78.0,2011,9.2,2,0,41.662014,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.72460799999999,78.0,2011,9.2,2,0,41.662014,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.72460799999999,78.0,2011,9.2,2,1,41.662014,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.629798,78.0,2011,9.2,2,0,41.878114,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.716277,78.0,2011,9.2,2,0,41.846075,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.716277,78.0,2011,9.2,2,0,41.846075,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.707973,78.0,2011,9.2,2,0,41.682587,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.696269,78.0,2011,9.2,2,0,41.868142,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.696269,78.0,2011,9.2,2,0,41.868142,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.70373599999999,78.0,2011,9.2,2,0,41.704336,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.70373599999999,78.0,2011,9.2,2,0,41.704336,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.70373599999999,78.0,2011,9.2,2,0,41.704336,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.752411,78.0,2011,9.2,2,0,41.778297,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.752411,78.0,2011,9.2,2,0,41.778297,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.60088,78.0,2011,9.2,2,0,41.773215,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.66634300000001,78.0,2011,9.2,2,0,41.822536,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.66634300000001,78.0,2011,9.2,2,0,41.822536,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.562889,78.0,2011,9.2,2,0,41.766202,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.562889,78.0,2011,9.2,2,1,41.766202,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.612922,78.0,2011,9.2,2,0,41.754676,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.612922,78.0,2011,9.2,2,0,41.754676,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.62779599999999,78.0,2011,9.2,2,0,41.821582,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.62779599999999,78.0,2011,9.2,2,0,41.821582,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.642984,78.0,2011,9.2,2,0,41.803423,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.590773,78.0,2011,9.2,2,0,41.754292,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.736812,78.0,2011,9.2,2,0,41.798697,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.736812,78.0,2011,9.2,2,0,41.798697,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.736812,78.0,2011,9.2,2,0,41.798697,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.736812,78.0,2011,9.2,2,0,41.798697,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.736812,78.0,2011,9.2,2,1,41.798697,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.778927,78.0,2011,9.2,2,1,41.776156,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.726549,78.0,2011,9.2,2,0,41.82561,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.726549,78.0,2011,9.2,2,0,41.82561,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.599862,78.0,2011,9.2,2,0,41.673408,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.599862,78.0,2011,9.2,2,0,41.673408,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.599862,78.0,2011,9.2,2,0,41.673408,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.599862,78.0,2011,9.2,2,0,41.673408,1,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.559308,78.0,2011,9.2,2,0,41.678618,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.56566600000001,78.0,2011,9.2,2,0,41.704572,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.56566600000001,78.0,2011,9.2,2,0,41.704572,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.53869300000001,78.0,2011,9.2,2,0,41.659112,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.731435,78.0,2011,9.2,2,0,41.743402,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.60096300000001,78.0,2011,9.2,2,0,41.728495,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.60096300000001,78.0,2011,9.2,2,0,41.728495,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.654234,78.0,2011,9.2,2,0,41.793818,0,29.34,1,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.654234,78.0,2011,9.2,2,0,41.793818,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,1,61,-87.627096,78.0,2011,9.2,2,0,41.776428,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,26,419,0,6,0,61,-87.627096,78.0,2011,9.2,2,1,41.776428,0,29.34,0,0,0.03,16,0,65.39306200804099,15.12
0,28,426,0,7,0,71,-87.800991,80.0,2011,5.5,1,0,41.95469,0,29.12,1,0,0.39,25,0,82.81873471489251,15.02
0,28,426,0,7,1,71,-87.800991,80.0,2011,5.5,1,0,41.95469,0,29.12,0,0,0.39,25,0,82.81873471489251,15.02
0,28,426,1,7,0,71,-87.800991,80.0,2011,5.5,1,0,41.95469,0,29.12,0,0,0.39,25,0,82.81873471489251,15.02
0,28,426,0,7,0,71,-87.65449100000001,80.0,2011,5.5,1,0,41.891118,0,29.12,1,0,0.39,25,0,82.81873471489251,15.02
0,28,426,0,7,1,71,-87.655232,80.0,2011,5.5,1,0,41.896282,0,29.12,0,0,0.39,25,0,82.81873471489251,15.02
0,28,426,0,7,0,71,-87.632085,80.0,2011,5.5,1,0,41.921965,0,29.12,1,0,0.39,25,0,82.81873471489251,15.02
0,28,426,0,7,1,71,-87.632085,80.0,2011,5.5,1,0,41.921965,0,29.12,0,0,0.39,25,0,82.81873471489251,15.02
0,28,426,0,7,0,71,-87.68776899999999,80.0,2011,5.5,1,0,42.01743,0,29.12,1,0,0.39,25,0,82.81873471489251,15.02
